state,district,crop,predicted_yield,modal_price,expected_revenue,rank
Gujarat,Rajkot,Cotton,29.57105034759997,7250.0,214390.1150200998,128.0
Gujarat,Rajkot,Cotton,29.91913713979999,7115.0,212874.66074967693,129.0
Gujarat,Rajkot,Cotton,27.465524292949997,7750.0,212857.81327036247,130.0
Gujarat,Rajkot,Groundnut,32.893132705449965,6455.0,212325.17161367953,131.0
Gujarat,Rajkot,Cotton,29.57105034759997,7115.0,210398.0232231738,132.0
Gujarat,Rajkot,Mustard,34.62881980305002,6000.0,207772.91881830012,133.0
Gujarat,Rajkot,Mustard,33.92435222109996,6000.0,203546.11332659976,134.0
Gujarat,Rajkot,Cotton,27.465524292949997,7380.0,202695.56928197097,135.0
Gujarat,Rajkot,Cotton,27.465524292949997,7250.0,199125.05112388748,136.0
Gujarat,Rajkot,Cotton,27.465524292949997,7115.0,195417.20534433922,137.0
Gujarat,Rajkot,Mustard,28.827668824449937,6000.0,172966.01294669963,138.0
Gujarat,Rajkot,Wheat,55.78741617099996,2700.0,150626.0236616999,139.0
Gujarat,Rajkot,Wheat,55.78741617099996,2650.0,147836.6528531499,140.0
Gujarat,Rajkot,Wheat,55.78741617099996,2650.0,147836.6528531499,140.0
Gujarat,Rajkot,Wheat,55.78741617099996,2590.0,144489.4078828899,141.0
Gujarat,Rajkot,Wheat,53.21596605655,2700.0,143683.108352685,142.0
Gujarat,Rajkot,Wheat,53.21596605655,2650.0,141022.3100498575,143.0
Gujarat,Rajkot,Wheat,53.21596605655,2650.0,141022.3100498575,143.0
Gujarat,Rajkot,Wheat,55.78741617099996,2500.0,139468.54042749992,144.0
Gujarat,Rajkot,Wheat,53.21596605655,2590.0,137829.3520864645,145.0
Gujarat,Rajkot,Wheat,49.480227429450025,2700.0,133596.61405951506,146.0
Gujarat,Rajkot,Wheat,53.21596605655,2500.0,133039.915141375,147.0
Gujarat,Rajkot,Wheat,49.480227429450025,2650.0,131122.60268804256,148.0
Gujarat,Rajkot,Wheat,49.480227429450025,2650.0,131122.60268804256,148.0
Gujarat,Rajkot,Wheat,47.845789617850016,2700.0,129183.63196819504,149.0
Gujarat,Rajkot,Wheat,47.61376653024997,2700.0,128557.16963167491,150.0
Gujarat,Rajkot,Wheat,49.480227429450025,2590.0,128153.78904227556,151.0
Gujarat,Rajkot,Wheat,47.845789617850016,2650.0,126791.34248730255,152.0
Gujarat,Rajkot,Wheat,47.845789617850016,2650.0,126791.34248730255,152.0
Gujarat,Rajkot,Wheat,46.95353356670002,2700.0,126774.54063009005,153.0
Gujarat,Rajkot,Wheat,55.78741617099996,2265.0,126358.49762731491,154.0
Gujarat,Rajkot,Wheat,47.61376653024997,2650.0,126176.48130516242,155.0
Gujarat,Rajkot,Wheat,47.61376653024997,2650.0,126176.48130516242,155.0
Gujarat,Rajkot,Wheat,46.95353356670002,2650.0,124426.86395175505,156.0
Gujarat,Rajkot,Wheat,46.95353356670002,2650.0,124426.86395175505,156.0
Gujarat,Rajkot,Wheat,47.845789617850016,2590.0,123920.59511023154,157.0
Gujarat,Rajkot,Wheat,49.480227429450025,2500.0,123700.56857362506,158.0
Gujarat,Rajkot,Wheat,47.61376653024997,2590.0,123319.65531334742,159.0
Gujarat,Rajkot,Wheat,45.22687075210001,2700.0,122112.55103067003,160.0
Gujarat,Rajkot,Wheat,46.95353356670002,2590.0,121609.65193775305,161.0
Gujarat,Rajkot,Wheat,53.21596605655,2265.0,120534.16311808575,162.0
Gujarat,Rajkot,Wheat,45.22687075210001,2650.0,119851.20749306503,163.0
Gujarat,Rajkot,Wheat,45.22687075210001,2650.0,119851.20749306503,163.0
Gujarat,Rajkot,Wheat,47.845789617850016,2500.0,119614.47404462504,164.0
Gujarat,Rajkot,Wheat,44.099774788349976,2700.0,119069.39192854494,165.0
Gujarat,Rajkot,Wheat,47.61376653024997,2500.0,119034.41632562492,166.0
Gujarat,Rajkot,Wheat,43.74042068499999,2700.0,118099.13584949997,167.0
Gujarat,Rajkot,Wheat,46.95353356670002,2500.0,117383.83391675004,168.0
Gujarat,Rajkot,Wheat,45.22687075210001,2590.0,117137.59524793903,169.0
Gujarat,Rajkot,Wheat,44.099774788349976,2650.0,116864.40318912744,170.0
Gujarat,Rajkot,Wheat,44.099774788349976,2650.0,116864.40318912744,170.0
Gujarat,Rajkot,Wheat,43.74042068499999,2650.0,115912.11481524997,171.0
Gujarat,Rajkot,Wheat,43.74042068499999,2650.0,115912.11481524997,171.0
Gujarat,Rajkot,Wheat,42.69016150514995,2700.0,115263.43606390487,172.0
Gujarat,Rajkot,Wheat,44.099774788349976,2590.0,114218.41670182644,173.0
Gujarat,Rajkot,Wheat,43.74042068499999,2590.0,113287.68957414998,174.0
Gujarat,Rajkot,Wheat,42.69016150514995,2650.0,113128.92798864737,175.0
Gujarat,Rajkot,Wheat,42.69016150514995,2650.0,113128.92798864737,175.0
Gujarat,Rajkot,Wheat,45.22687075210001,2500.0,113067.17688025003,176.0
Gujarat,Rajkot,Wheat,49.480227429450025,2265.0,112072.7151277043,177.0
Gujarat,Rajkot,Wheat,42.69016150514995,2590.0,110567.51829833837,178.0
Gujarat,Rajkot,Maize,55.15243032599997,2000.0,110304.86065199994,179.0
Gujarat,Rajkot,Wheat,44.099774788349976,2500.0,110249.43697087494,180.0
Gujarat,Rajkot,Wheat,43.74042068499999,2500.0,109351.05171249998,181.0
Gujarat,Rajkot,Wheat,47.845789617850016,2265.0,108370.7134844303,182.0
Gujarat,Rajkot,Wheat,47.61376653024997,2265.0,107845.18119101618,183.0
Gujarat,Rajkot,Maize,53.55716727350002,2000.0,107114.33454700003,184.0
Gujarat,Rajkot,Wheat,42.69016150514995,2500.0,106725.40376287488,185.0
Gujarat,Rajkot,Wheat,46.95353356670002,2265.0,106349.75352857554,186.0
Gujarat,Rajkot,Wheat,38.278280059449976,2700.0,103351.35616051493,187.0
Gujarat,Rajkot,Wheat,45.22687075210001,2265.0,102438.86225350652,188.0
Gujarat,Rajkot,Wheat,37.6310357997,2700.0,101603.79665919,189.0
Gujarat,Rajkot,Wheat,38.278280059449976,2650.0,101437.44215754243,190.0
Gujarat,Rajkot,Wheat,38.278280059449976,2650.0,101437.44215754243,190.0
Gujarat,Rajkot,Wheat,44.099774788349976,2265.0,99885.9898956127,191.0
Gujarat,Rajkot,Wheat,37.6310357997,2650.0,99722.24486920501,192.0
Gujarat,Rajkot,Wheat,37.6310357997,2650.0,99722.24486920501,192.0
Gujarat,Rajkot,Wheat,38.278280059449976,2590.0,99140.74535397544,193.0
Gujarat,Rajkot,Wheat,43.74042068499999,2265.0,99072.05285152498,194.0
Gujarat,Rajkot,Wheat,37.6310357997,2590.0,97464.38272122301,195.0
Gujarat,Rajkot,Wheat,42.69016150514995,2265.0,96693.21580916464,196.0
Gujarat,Rajkot,Maize,47.95726294030007,2000.0,95914.52588060014,197.0
Gujarat,Rajkot,Wheat,38.278280059449976,2500.0,95695.70014862494,198.0
Gujarat,Rajkot,Wheat,37.6310357997,2500.0,94077.58949925,199.0
Gujarat,Rajkot,Wheat,34.29466065124996,2700.0,92595.5837583749,200.0
Gujarat,Rajkot,Wheat,34.230134446950004,2700.0,92421.36300676501,201.0
Gujarat,Rajkot,Wheat,34.29466065124996,2650.0,90880.8507258124,202.0
Gujarat,Rajkot,Wheat,34.29466065124996,2650.0,90880.8507258124,202.0
Gujarat,Rajkot,Wheat,33.62759427625004,2700.0,90794.50454587511,203.0
Gujarat,Rajkot,Wheat,34.230134446950004,2650.0,90709.8562844175,204.0
Gujarat,Rajkot,Wheat,34.230134446950004,2650.0,90709.8562844175,204.0
Gujarat,Rajkot,Wheat,33.62759427625004,2650.0,89113.12483206262,205.0
Gujarat,Rajkot,Wheat,33.62759427625004,2650.0,89113.12483206262,205.0
Gujarat,Rajkot,Wheat,34.29466065124996,2590.0,88823.1710867374,206.0
Gujarat,Rajkot,Wheat,34.230134446950004,2590.0,88656.0482176005,207.0
Gujarat,Rajkot,Wheat,33.62759427625004,2590.0,87095.46917548761,208.0
Gujarat,Rajkot,Wheat,38.278280059449976,2265.0,86700.3043346542,209.0
Gujarat,Rajkot,Maize,42.904292524649975,2000.0,85808.58504929995,210.0
Gujarat,Rajkot,Wheat,34.29466065124996,2500.0,85736.6516281249,211.0
Gujarat,Rajkot,Wheat,34.230134446950004,2500.0,85575.33611737502,212.0
Gujarat,Rajkot,Wheat,37.6310357997,2265.0,85234.29608632051,213.0
Gujarat,Rajkot,Wheat,33.62759427625004,2500.0,84068.98569062511,214.0
Gujarat,Rajkot,Wheat,34.29466065124996,2265.0,77677.40637508116,215.0
Gujarat,Rajkot,Wheat,34.230134446950004,2265.0,77531.25452234175,216.0
Gujarat,Rajkot,Wheat,33.62759427625004,2265.0,76166.50103570634,217.0
Gujarat,Rajkot,Wheat,27.8790762347,2700.0,75273.50583369,218.0
Gujarat,Rajkot,Wheat,27.8790762347,2650.0,73879.55202195501,219.0
Gujarat,Rajkot,Wheat,27.8790762347,2650.0,73879.55202195501,219.0
Gujarat,Rajkot,Wheat,27.8790762347,2590.0,72206.807447873,220.0
Gujarat,Rajkot,Wheat,27.8790762347,2500.0,69697.69058675,221.0
Gujarat,Rajkot,Maize,31.90327881525005,2000.0,63806.5576305001,222.0
Gujarat,Rajkot,Maize,31.8898728053,2000.0,63779.7456106,223.0
Gujarat,Rajkot,Wheat,27.8790762347,2265.0,63146.107671595506,224.0
Gujarat,Rajkot,Maize,30.010162386350007,2000.0,60020.32477270001,225.0
Gujarat,Rajkot,Maize,29.52311212339993,2000.0,59046.22424679986,226.0
Gujarat,Rajkot,Maize,28.4897017438,2000.0,56979.4034876,227.0
Gujarat,Rajkot,Maize,28.433521692100065,2000.0,56867.04338420013,228.0
Gujarat,Sabarkantha,Groundnut,52.69913045700003,7900.0,416323.1306103002,1.0
Gujarat,Sabarkantha,Cotton,51.65820853569998,7900.0,408099.84743202984,2.0
Gujarat,Sabarkantha,Cotton,51.65820853569998,7700.0,397768.2057248898,3.0
Gujarat,Sabarkantha,Groundnut,45.641257308649976,7900.0,360565.9327383348,4.0
Gujarat,Sabarkantha,Groundnut,45.432864271499966,7900.0,358919.6277448497,5.0
Gujarat,Sabarkantha,Groundnut,45.055252956749946,7900.0,355936.4983583246,6.0
Gujarat,Sabarkantha,Cotton,42.06190474549993,7900.0,332289.04748944944,7.0
Gujarat,Sabarkantha,Cotton,41.94359801064998,7900.0,331354.4242841348,8.0
Gujarat,Sabarkantha,Groundnut,41.67568645859998,7900.0,329237.9230229399,9.0
Gujarat,Sabarkantha,Cotton,42.06190474549993,7700.0,323876.6665403495,10.0
Gujarat,Sabarkantha,Cotton,41.94359801064998,7700.0,322965.7046820048,11.0
Gujarat,Sabarkantha,Cotton,40.49021958019996,7900.0,319872.7346835797,12.0
Gujarat,Sabarkantha,Cotton,40.49021958019996,7700.0,311774.6907675397,13.0
Gujarat,Sabarkantha,Cotton,39.2743935631001,7900.0,310267.7091484908,14.0
Gujarat,Sabarkantha,Cotton,39.2743935631001,7700.0,302412.83043587074,15.0
Gujarat,Sabarkantha,Groundnut,37.70547306270009,7900.0,297873.2371953307,16.0
Gujarat,Sabarkantha,Groundnut,36.09143116525004,7900.0,285122.30620547535,17.0
Gujarat,Sabarkantha,Cotton,35.56265013185003,7900.0,280944.9360416152,18.0
Gujarat,Sabarkantha,Groundnut,35.21112055024996,7900.0,278167.85234697466,19.0
Gujarat,Sabarkantha,Cotton,35.56265013185003,7700.0,273832.4060152452,20.0
Gujarat,Sabarkantha,Cotton,34.63137581154997,7900.0,273587.8689112448,21.0
Gujarat,Sabarkantha,Groundnut,34.41275873429996,7900.0,271860.79400096973,22.0
Gujarat,Sabarkantha,Cotton,33.94636520310005,7900.0,268176.2851044904,23.0
Gujarat,Sabarkantha,Cotton,34.63137581154997,7700.0,266661.5937489348,24.0
Gujarat,Sabarkantha,Groundnut,52.69913045700003,5012.0,264128.04185048415,25.0
Gujarat,Sabarkantha,Cotton,33.94636520310005,7700.0,261387.01206387038,26.0
Gujarat,Sabarkantha,Groundnut,32.893132705449965,7900.0,259855.74837305472,27.0
Gujarat,Sabarkantha,Cotton,32.2597639288,7900.0,254852.13503752,28.0
Gujarat,Sabarkantha,Cotton,31.946835308350003,7900.0,252379.99893596504,29.0
Gujarat,Sabarkantha,Cotton,32.2597639288,7700.0,248400.18225175998,30.0
Gujarat,Sabarkantha,Cotton,31.946835308350003,7700.0,245990.63187429504,31.0
Gujarat,Sabarkantha,Cotton,30.82255617299993,7900.0,243498.19376669946,32.0
Gujarat,Sabarkantha,Cotton,30.82255617299993,7700.0,237333.68253209948,33.0
Gujarat,Sabarkantha,Cotton,29.91913713979999,7900.0,236361.18340441992,34.0
Gujarat,Sabarkantha,Cotton,29.57105034759997,7900.0,233611.29774603978,35.0
Gujarat,Sabarkantha,Cotton,29.91913713979999,7700.0,230377.35597645992,36.0
Gujarat,Sabarkantha,Groundnut,45.641257308649976,5012.0,228753.98163095367,37.0
Gujarat,Sabarkantha,Groundnut,45.432864271499966,5012.0,227709.51572875783,38.0
Gujarat,Sabarkantha,Cotton,29.57105034759997,7700.0,227697.0876765198,39.0
Gujarat,Sabarkantha,Groundnut,45.055252956749946,5012.0,225816.92781923074,40.0
Gujarat,Sabarkantha,Cotton,27.465524292949997,7900.0,216977.641914305,41.0
Gujarat,Sabarkantha,Mustard,47.53494753700001,4512.0,214477.68328694403,42.0
Gujarat,Sabarkantha,Cotton,27.465524292949997,7700.0,211484.537055715,43.0
Gujarat,Sabarkantha,Groundnut,41.67568645859998,5012.0,208878.54053050312,44.0
Gujarat,Sabarkantha,Mustard,42.28083480280003,4512.0,190771.12663023375,45.0
Gujarat,Sabarkantha,Mustard,41.94839704694997,4512.0,189271.16747583827,46.0
Gujarat,Sabarkantha,Groundnut,37.70547306270009,5012.0,188979.83099025284,47.0
Gujarat,Sabarkantha,Mustard,40.475665974249935,4512.0,182626.20487581572,48.0
Gujarat,Sabarkantha,Mustard,40.28537365675001,4512.0,181767.60593925606,49.0
Gujarat,Sabarkantha,Groundnut,36.09143116525004,5012.0,180890.2530002332,50.0
Gujarat,Sabarkantha,Groundnut,35.21112055024996,5012.0,176478.1361978528,51.0
Gujarat,Sabarkantha,Groundnut,34.41275873429996,5012.0,172476.74677631143,52.0
Gujarat,Sabarkantha,Groundnut,32.893132705449965,5012.0,164860.38111971522,53.0
Gujarat,Sabarkantha,Mustard,34.62881980305002,4512.0,156245.2349513617,54.0
Gujarat,Sabarkantha,Wheat,55.78741617099996,2750.0,153415.39447024988,55.0
Gujarat,Sabarkantha,Mustard,33.92435222109996,4512.0,153066.67722160302,56.0
Gujarat,Sabarkantha,Wheat,55.78741617099996,2650.0,147836.6528531499,57.0
Gujarat,Sabarkantha,Wheat,53.21596605655,2750.0,146343.90665551252,58.0
Gujarat,Sabarkantha,Wheat,55.78741617099996,2605.0,145326.2191254549,59.0
Gujarat,Sabarkantha,Wheat,55.78741617099996,2600.0,145047.2820445999,60.0
Gujarat,Sabarkantha,Maize,55.15243032599997,2605.0,143672.08099922992,61.0
Gujarat,Sabarkantha,Wheat,53.21596605655,2650.0,141022.3100498575,62.0
Gujarat,Sabarkantha,Wheat,55.78741617099996,2505.0,139747.4775083549,63.0
Gujarat,Sabarkantha,Maize,53.55716727350002,2605.0,139516.42074746755,64.0
Gujarat,Sabarkantha,Wheat,55.78741617099996,2500.0,139468.54042749992,65.0
Gujarat,Sabarkantha,Wheat,53.21596605655,2605.0,138627.59157731276,66.0
Gujarat,Sabarkantha,Wheat,53.21596605655,2600.0,138361.51174703002,67.0
Gujarat,Sabarkantha,Wheat,49.480227429450025,2750.0,136070.62543098757,68.0
Gujarat,Sabarkantha,Wheat,53.21596605655,2505.0,133305.99497165775,69.0
Gujarat,Sabarkantha,Wheat,53.21596605655,2500.0,133039.915141375,70.0
Gujarat,Sabarkantha,Wheat,47.845789617850016,2750.0,131575.92144908753,71.0
Gujarat,Sabarkantha,Wheat,49.480227429450025,2650.0,131122.60268804256,72.0
Gujarat,Sabarkantha,Wheat,47.61376653024997,2750.0,130937.85795818741,73.0
Gujarat,Sabarkantha,Mustard,28.827668824449937,4512.0,130070.44173591811,74.0
Gujarat,Sabarkantha,Wheat,46.95353356670002,2750.0,129122.21730842505,75.0
Gujarat,Sabarkantha,Wheat,49.480227429450025,2605.0,128895.99245371732,76.0
Gujarat,Sabarkantha,Wheat,49.480227429450025,2600.0,128648.59131657006,77.0
Gujarat,Sabarkantha,Wheat,47.845789617850016,2650.0,126791.34248730255,78.0
Gujarat,Sabarkantha,Wheat,47.61376653024997,2650.0,126176.48130516242,79.0
Gujarat,Sabarkantha,Maize,47.95726294030007,2605.0,124928.66995948167,80.0
Gujarat,Sabarkantha,Wheat,47.845789617850016,2605.0,124638.2819544993,81.0
Gujarat,Sabarkantha,Wheat,46.95353356670002,2650.0,124426.86395175505,82.0
Gujarat,Sabarkantha,Wheat,47.845789617850016,2600.0,124399.05300641005,83.0
Gujarat,Sabarkantha,Wheat,45.22687075210001,2750.0,124373.89456827503,84.0
Gujarat,Sabarkantha,Wheat,47.61376653024997,2605.0,124033.86181130116,85.0
Gujarat,Sabarkantha,Wheat,49.480227429450025,2505.0,123947.96971077232,86.0
Gujarat,Sabarkantha,Wheat,47.61376653024997,2600.0,123795.79297864992,87.0
Gujarat,Sabarkantha,Wheat,49.480227429450025,2500.0,123700.56857362506,88.0
Gujarat,Sabarkantha,Wheat,46.95353356670002,2605.0,122313.95494125354,89.0
Gujarat,Sabarkantha,Wheat,46.95353356670002,2600.0,122079.18727342004,90.0
Gujarat,Sabarkantha,Wheat,44.099774788349976,2750.0,121274.38066796244,91.0
Gujarat,Sabarkantha,Wheat,43.74042068499999,2750.0,120286.15688374997,92.0
Gujarat,Sabarkantha,Wheat,47.845789617850016,2505.0,119853.70299271429,93.0
Gujarat,Sabarkantha,Wheat,45.22687075210001,2650.0,119851.20749306503,94.0
Gujarat,Sabarkantha,Wheat,47.845789617850016,2500.0,119614.47404462504,95.0
Gujarat,Sabarkantha,Wheat,47.61376653024997,2505.0,119272.48515827618,96.0
Gujarat,Sabarkantha,Wheat,47.61376653024997,2500.0,119034.41632562492,97.0
Gujarat,Sabarkantha,Wheat,45.22687075210001,2605.0,117815.99830922054,98.0
Gujarat,Sabarkantha,Wheat,46.95353356670002,2505.0,117618.60158458354,99.0
Gujarat,Sabarkantha,Wheat,45.22687075210001,2600.0,117589.86395546004,100.0
Gujarat,Sabarkantha,Wheat,42.69016150514995,2750.0,117397.94413916237,101.0
Gujarat,Sabarkantha,Wheat,46.95353356670002,2500.0,117383.83391675004,102.0
Gujarat,Sabarkantha,Wheat,44.099774788349976,2650.0,116864.40318912744,103.0
Gujarat,Sabarkantha,Wheat,43.74042068499999,2650.0,115912.11481524997,104.0
Gujarat,Sabarkantha,Maize,55.15243032599997,2100.0,115820.10368459995,105.0
Gujarat,Sabarkantha,Wheat,44.099774788349976,2605.0,114879.91332365168,106.0
Gujarat,Sabarkantha,Wheat,44.099774788349976,2600.0,114659.41444970993,107.0
Gujarat,Sabarkantha,Wheat,43.74042068499999,2605.0,113943.79588442497,108.0
Gujarat,Sabarkantha,Wheat,43.74042068499999,2600.0,113725.09378099997,109.0
Gujarat,Sabarkantha,Wheat,45.22687075210001,2505.0,113293.31123401053,110.0
Gujarat,Sabarkantha,Wheat,42.69016150514995,2650.0,113128.92798864737,111.0
Gujarat,Sabarkantha,Wheat,45.22687075210001,2500.0,113067.17688025003,112.0
Gujarat,Sabarkantha,Maize,53.55716727350002,2100.0,112470.05127435004,113.0
Gujarat,Sabarkantha,Maize,42.904292524649975,2605.0,111765.68202671318,114.0
Gujarat,Sabarkantha,Wheat,42.69016150514995,2605.0,111207.87072091563,115.0
Gujarat,Sabarkantha,Wheat,42.69016150514995,2600.0,110994.41991338988,116.0
Gujarat,Sabarkantha,Wheat,44.099774788349976,2505.0,110469.93584481669,117.0
Gujarat,Sabarkantha,Wheat,44.099774788349976,2500.0,110249.43697087494,118.0
Gujarat,Sabarkantha,Wheat,43.74042068499999,2505.0,109569.75381592497,119.0
Gujarat,Sabarkantha,Wheat,43.74042068499999,2500.0,109351.05171249998,120.0
Gujarat,Sabarkantha,Maize,55.15243032599997,1965.0,108374.52559058994,121.0
Gujarat,Sabarkantha,Wheat,42.69016150514995,2505.0,106938.85457040062,122.0
Gujarat,Sabarkantha,Wheat,42.69016150514995,2500.0,106725.40376287488,123.0
Gujarat,Sabarkantha,Wheat,38.278280059449976,2750.0,105265.27016348744,124.0
Gujarat,Sabarkantha,Maize,53.55716727350002,1965.0,105239.83369242754,125.0
Gujarat,Sabarkantha,Wheat,37.6310357997,2750.0,103485.348449175,126.0
Gujarat,Sabarkantha,Wheat,38.278280059449976,2650.0,101437.44215754243,127.0
Gujarat,Sabarkantha,Maize,47.95726294030007,2100.0,100710.25217463015,128.0
Gujarat,Sabarkantha,Wheat,37.6310357997,2650.0,99722.24486920501,129.0
Gujarat,Sabarkantha,Wheat,38.278280059449976,2605.0,99714.91955486719,130.0
Gujarat,Sabarkantha,Wheat,38.278280059449976,2600.0,99523.52815456994,131.0
Gujarat,Sabarkantha,Wheat,37.6310357997,2605.0,98028.84825821851,132.0
Gujarat,Sabarkantha,Wheat,37.6310357997,2600.0,97840.69307922,133.0
Gujarat,Sabarkantha,Wheat,38.278280059449976,2505.0,95887.0915489222,134.0
Gujarat,Sabarkantha,Wheat,38.278280059449976,2500.0,95695.70014862494,135.0
Gujarat,Sabarkantha,Wheat,34.29466065124996,2750.0,94310.3167909374,136.0
Gujarat,Sabarkantha,Wheat,37.6310357997,2505.0,94265.7446782485,137.0
Gujarat,Sabarkantha,Maize,47.95726294030007,1965.0,94236.02167768964,138.0
Gujarat,Sabarkantha,Wheat,34.230134446950004,2750.0,94132.86972911251,139.0
Gujarat,Sabarkantha,Wheat,37.6310357997,2500.0,94077.58949925,140.0
Gujarat,Sabarkantha,Wheat,33.62759427625004,2750.0,92475.88425968762,141.0
Gujarat,Sabarkantha,Wheat,34.29466065124996,2650.0,90880.8507258124,142.0
Gujarat,Sabarkantha,Wheat,34.230134446950004,2650.0,90709.8562844175,143.0
Gujarat,Sabarkantha,Maize,42.904292524649975,2100.0,90099.01430176495,144.0
Gujarat,Sabarkantha,Wheat,34.29466065124996,2605.0,89337.59099650616,145.0
Gujarat,Sabarkantha,Wheat,34.230134446950004,2605.0,89169.50023430475,146.0
Gujarat,Sabarkantha,Wheat,34.29466065124996,2600.0,89166.11769324991,147.0
Gujarat,Sabarkantha,Wheat,33.62759427625004,2650.0,89113.12483206262,148.0
Gujarat,Sabarkantha,Wheat,34.230134446950004,2600.0,88998.34956207001,149.0
Gujarat,Sabarkantha,Wheat,33.62759427625004,2605.0,87599.88308963136,150.0
Gujarat,Sabarkantha,Wheat,33.62759427625004,2600.0,87431.74511825011,151.0
Gujarat,Sabarkantha,Wheat,34.29466065124996,2505.0,85908.12493138116,152.0
Gujarat,Sabarkantha,Wheat,34.230134446950004,2505.0,85746.48678960976,153.0
Gujarat,Sabarkantha,Wheat,34.29466065124996,2500.0,85736.6516281249,154.0
Gujarat,Sabarkantha,Wheat,34.230134446950004,2500.0,85575.33611737502,155.0
Gujarat,Sabarkantha,Maize,42.904292524649975,1965.0,84306.93481093721,156.0
Gujarat,Sabarkantha,Wheat,33.62759427625004,2505.0,84237.12366200636,157.0
Gujarat,Sabarkantha,Wheat,33.62759427625004,2500.0,84068.98569062511,158.0
Gujarat,Sabarkantha,Maize,31.90327881525005,2605.0,83108.04131372638,159.0
Gujarat,Sabarkantha,Maize,31.8898728053,2605.0,83073.11865780651,160.0
Gujarat,Sabarkantha,Maize,30.010162386350007,2605.0,78176.47301644177,161.0
Gujarat,Sabarkantha,Maize,29.52311212339993,2605.0,76907.70708145681,162.0
Gujarat,Sabarkantha,Wheat,27.8790762347,2750.0,76667.459645425,163.0
Gujarat,Sabarkantha,Maize,28.4897017438,2605.0,74215.67304259901,164.0
Gujarat,Sabarkantha,Maize,28.433521692100065,2605.0,74069.32400792067,165.0
Gujarat,Sabarkantha,Wheat,27.8790762347,2650.0,73879.55202195501,166.0
Gujarat,Sabarkantha,Wheat,27.8790762347,2605.0,72624.9935913935,167.0
Gujarat,Sabarkantha,Wheat,27.8790762347,2600.0,72485.59821022,168.0
Gujarat,Sabarkantha,Wheat,27.8790762347,2505.0,69837.0859679235,169.0
Gujarat,Sabarkantha,Wheat,27.8790762347,2500.0,69697.69058675,170.0
Gujarat,Sabarkantha,Maize,31.90327881525005,2100.0,66996.88551202511,171.0
Gujarat,Sabarkantha,Maize,31.8898728053,2100.0,66968.73289113,172.0
Gujarat,Sabarkantha,Maize,30.010162386350007,2100.0,63021.34101133502,173.0
Gujarat,Sabarkantha,Maize,31.90327881525005,1965.0,62689.94287196635,174.0
Gujarat,Sabarkantha,Maize,31.8898728053,1965.0,62663.6000624145,175.0
Gujarat,Sabarkantha,Maize,29.52311212339993,2100.0,61998.53545913985,176.0
Gujarat,Sabarkantha,Maize,28.4897017438,2100.0,59828.373661980004,177.0
Gujarat,Sabarkantha,Maize,28.433521692100065,2100.0,59710.39555341013,178.0
Gujarat,Sabarkantha,Maize,30.010162386350007,1965.0,58969.969089177765,179.0
Gujarat,Sabarkantha,Maize,29.52311212339993,1965.0,58012.91532248086,180.0
Gujarat,Sabarkantha,Maize,28.4897017438,1965.0,55982.263926567,181.0
Gujarat,Sabarkantha,Maize,28.433521692100065,1965.0,55871.87012497663,182.0
Gujarat,Surendranagar,Cotton,51.65820853569998,7400.0,382270.74316417985,1.0
Gujarat,Surendranagar,Cotton,51.65820853569998,7400.0,382270.74316417985,1.0
Gujarat,Surendranagar,Cotton,51.65820853569998,7350.0,379687.83273739484,2.0
Gujarat,Surendranagar,Cotton,42.06190474549993,7400.0,311258.09511669946,3.0
Gujarat,Surendranagar,Cotton,42.06190474549993,7400.0,311258.09511669946,3.0
Gujarat,Surendranagar,Cotton,41.94359801064998,7400.0,310382.62527880986,4.0
Gujarat,Surendranagar,Cotton,41.94359801064998,7400.0,310382.62527880986,4.0
Gujarat,Surendranagar,Cotton,42.06190474549993,7350.0,309154.99987942446,5.0
Gujarat,Surendranagar,Cotton,41.94359801064998,7350.0,308285.44537827733,6.0
Gujarat,Surendranagar,Groundnut,52.69913045700003,5750.0,303020.00012775016,7.0
Gujarat,Surendranagar,Cotton,40.49021958019996,7400.0,299627.62489347975,8.0
Gujarat,Surendranagar,Cotton,40.49021958019996,7400.0,299627.62489347975,8.0
Gujarat,Surendranagar,Mustard,47.53494753700001,6280.0,298519.47053236,9.0
Gujarat,Surendranagar,Cotton,40.49021958019996,7350.0,297603.1139144697,10.0
Gujarat,Surendranagar,Cotton,39.2743935631001,7400.0,290630.51236694073,11.0
Gujarat,Surendranagar,Cotton,39.2743935631001,7400.0,290630.51236694073,11.0
Gujarat,Surendranagar,Groundnut,52.69913045700003,5500.0,289845.2175135002,12.0
Gujarat,Surendranagar,Cotton,39.2743935631001,7350.0,288666.7926887857,13.0
Gujarat,Surendranagar,Mustard,42.28083480280003,6280.0,265523.6425615842,14.0
Gujarat,Surendranagar,Mustard,41.94839704694997,6280.0,263435.9334548458,15.0
Gujarat,Surendranagar,Cotton,35.56265013185003,7400.0,263163.6109756902,16.0
Gujarat,Surendranagar,Cotton,35.56265013185003,7400.0,263163.6109756902,16.0
Gujarat,Surendranagar,Groundnut,45.641257308649976,5750.0,262437.22952473734,17.0
Gujarat,Surendranagar,Cotton,35.56265013185003,7350.0,261385.4784690977,18.0
Gujarat,Surendranagar,Groundnut,45.432864271499966,5750.0,261238.9695611248,19.0
Gujarat,Surendranagar,Groundnut,45.055252956749946,5750.0,259067.7045013122,20.0
